Codice,Nome,Descrizione,Prezzo,Link Foto,Disponibilità
01-SSC-3487,SonicWall 24x7 Support for SonicWall NSa 4650 - 1 Year - 01-SSC-3487,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-3487,1892.86,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3595,SonicWall Standard 8x5 Support for SonicWall NSa 4650 - 1 Year - 01-SSC-3595,"Telephone/Email/Web-based Support for technical assistance during local business hours (8:00 am - 5:00 pm, local time, Monday - Friday) | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-3595",1399.82,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-4062,SonicWall Comprehensive Anti-Spam Service for SonicWall NSa 4650 - 1 Year - 01-SSC-4062,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Manufacturer Part #: 01-SSC-4062,3292.68,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-4075,SonicWall NSa 4650 High Availability Conversion License to Standalone Unit - 01-SSC-4075,Descrizione non disponibile,1877.85,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3674,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSa 5650 - 1 Year - 01-SSC-3674,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-3674,8078.42,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3680,SonicWall Capture Advanced Threat Protection for SonicWall NSa 5650 - 1 Year - 01-SSC-3680,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-3680,2606.94,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3692,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSa 5650 - 1 Year - 01-SSC-3692,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-3692,3127.29,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3698,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSa 5650 - 1 Year - 01-SSC-3698",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-3698,2864.54,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-3660,SonicWall 24x7 Support for SonicWall NSa 5650 - 1 Year - 01-SSC-3660,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-3660,2725.43,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-4068,SonicWall Comprehensive Anti-Spam Service for SonicWall NSa 5650 - 1 Year - 01-SSC-4068,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Manufacturer Part #: 01-SSC-4068,5213.87,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-4076,SonicWall NSa 5650 High Availability Conversion License to Standalone Unit - 01-SSC-4076,Descrizione non disponibile,3173.09,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-8761,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSa 6650 - 1 Year - 01-SSC-8761,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-8761,16865.75,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-8930,SonicWall Capture Advanced Threat Protection for SonicWall NSa 6650 - 1 Year - 01-SSC-8930,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-8930,5440.56,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-8972,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSa 6650 - 1 Year - 01-SSC-8972,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-8972,6528.68,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-8979,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSa 6650 - 1 Year - 01-SSC-8979",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-8979,5984.62,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-8663,SonicWall 24x7 Support for SonicWall NSa 6650 - 1 Year - 01-SSC-8663,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-8663,6256.65,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-9131,SonicWall Comprehensive Anti-Spam Service for SonicWall NSa 6650 - 1 Year - 01-SSC-9131,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Manufacturer Part #: 01-SSC-9131,10881.13,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-9137,SonicWall NSa 6650 High Availability Conversion License to Standalone Unit - 01-SSC-9137,Descrizione non disponibile,6933.6,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0038,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSa 9250 - 1 Year - 01-SSC-0038,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-0038,20608.2,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0121,SonicWall Capture Advanced Threat Protection for SonicWall NSa 9250 - 1 Year - 01-SSC-0121,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-0121,6646.15,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0331,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSa 9250 - 1 Year - 01-SSC-0331,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-0331,7975.38,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0343,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSa 9250 - 1 Year - 01-SSC-0343",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-0343,7310.76,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0032,SonicWall 24x7 Support for SonicWall NSa 9250 - 1 Year - 01-SSC-0032,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-0032,7645.64,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0406,SonicWall NSa 9250 High Availability Conversion License to Standalone Unit - 01-SSC-0406,Descrizione non disponibile,10352.25,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0414,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSa 9450 - 1 Year - 01-SSC-0414,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-0414,26831.88,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0855,SonicWall Capture Advanced Threat Protection for SonicWall NSa 9450 - 1 Year - 01-SSC-0855,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-0855,8655.44,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-1158,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSa 9450 - 1 Year - 01-SSC-1158,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-1158,10386.53,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-1196,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSa 9450 - 1 Year - 01-SSC-1196",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-1196,9520.99,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0407,SonicWall 24x7 Support for SonicWall NSa 9450 - 1 Year - 01-SSC-0407,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-0407,9953.76,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-1503,SonicWall NSa 9450 High Availability Conversion License to Standalone Unit - 01-SSC-1503,Descrizione non disponibile,15600.6,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-2036,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSa 9650 - 1 Year - 01-SSC-2036,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-2036,35136.98,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-2042,SonicWall Capture Advanced Threat Protection for SonicWall NSa 9650 - 1 Year - 01-SSC-2042,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-2042,11334.51,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-2136,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSa 9650 - 1 Year - 01-SSC-2136,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-2136,13601.41,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-2142,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSa 9650 - 1 Year - 01-SSC-2142",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-2142,12467.96,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-1989,SonicWall 24x7 Support for SonicWall NSa 9650 - 1 Year - 01-SSC-1989,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-1989,13034.69,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-2206,SonicWall NSa 9650 High Availability Conversion License to Standalone Unit - 01-SSC-2206,Descrizione non disponibile,23473.13,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6588,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSsp 12400 - 1 Year - 01-SSC-6588,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-6588,77572.69,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6598,SonicWall Capture Advanced Threat Protection for SonicWall NSsp 12400 - 1 Year - 01-SSC-6598,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-6598,18617.45,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7698,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSsp 12400 - 1 Year - 01-SSC-7698,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-7698,31029.08,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7853,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSsp 12400 - 1 Year - 01-SSC-7853",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-7853,27926.17,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6384,SonicWall 24x7 Support for SonicWall NSsp 12400 - 1 Year - 01-SSC-6384,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-6384,23788.96,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6591,SonicWall Advanced Gateway Security Suite Bundle for SonicWall NSsp 12800 - 1 Year - 01-SSC-6591,Gateway Anti-Virus & anti-spyware | Capture Advanced Threat Protection | Application intelligence & control | 24x7 Technical support and firmware updates | Extended hardware warranty | Manufacturer Part #: 01-SSC-6591,115774.32,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7178,SonicWall Capture Advanced Threat Protection for SonicWall NSsp 12800 - 1 Year - 01-SSC-7178,Multi-engine advanced threat analysis | Real-Time Deep Memory Inspection (RTDMI) | Broad File Type Analysis | Block Until Verdict | Manufacturer Part #: 01-SSC-7178,27785.84,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7850,SonicWall Content Filtering Service - Premium Business Edition for SonicWall NSsp 12800 - 1 Year - 01-SSC-7850,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 01-SSC-7850,46309.73,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-7879,"SonicWall Gateway Anti-Malware, Intrusion Prevention, & Application Control for NSsp 12800 - 1 Year - 01-SSC-7879",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 01-SSC-7879,41678.76,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-6498,SonicWall 24x7 Support for SonicWall NSsp 12800 - 1 Year - 01-SSC-6498,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 01-SSC-6498,35504.13,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9876,SonicWall Advanced Protection Service Suite For NSa 5700 - 1 Year - 02-SSC-9876,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Cloud Management and Cloud based Reporting | Manufacturer Part #: 02-SSC-9876",11113.02,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9918,SonicWall Content Filtering Service Premium Business Edition For NSa 5700 - 1 Year - 02-SSC-9918,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 02-SSC-9918,3856.82,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9870,SonicWall Essential Protection Service Suite For NSa 5700 - 1 Year - 02-SSC-9870,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Manufacturer Part #: 02-SSC-9870",10140.39,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9924,"SonicWall Gateway Anti-Malware, Intrusion Prevention And Application Control For NSa 5700 - 1 Year - 02-SSC-9924",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 02-SSC-9924,4131.27,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6977,"SonicWall Network Security Manager Advanced With Management, Reporting, Analytics For TZ270 - 1 Year - 02-SSC-6977","Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-6977",410.61,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
02-SSC-6978,"SonicWall Network Security Manager Advanced With Management, Reporting, Analytics For TZ270 - 2 Year - 02-SSC-6978","Deploy & manage all firewall devices, device groups, & tenants from one place | Synchronize & enforce consistent security policies across environments | Monitor everythng from one dynamic dashboard with detailed reports & analytics | Central firewall management for all environments--small business or enterprise | Device-level user-based analytics, app analytics, threat analytics, drill-downs, & pivots | Manufacturer Part #: 02-SSC-6978",698.02,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_76_2.jpg,Prodotto non disponibile
02-SSC-9990,SonicWall Essential Protection Service Suite for NSSP 10700 1 Year - 02-SSC-9990,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Anti-Spam and Content Filtering Service | 24x7 Support | Network Visibility | Capture ATP (Multi-Engine) Sandboxing | RTDMI Technology and DNS Security | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-9990",26037.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9936,SonicWall 24X7 Support for NSSP 10700 1 Year - 02-SSC-9936,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates for all software and firmware updates and upgrades | Hardware Replacement Advance Exchange for replacement of defective hardware | Support Tools for access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-9936,8095.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9972,SonicWall Standard Support for NSSP 10700 1 Year - 02-SSC-9972,"Telephone/Email/Web-based Support for technical assistance during local business hours (8:00 am - 5:00 pm, local time, Monday - Friday) | Software/Firmware Updates - For all software and firmware updates and upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-9972",5980.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-1667,SonicWall Network Security Manager Essential With Management And 7-day Reporting for NSSP 10700 1 Year - 02-SSC-1667,Descrizione non disponibile,2794.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6424,"SonicWall Gateway Anti-malware, Intrusion Prevention And Application Control for TZ470 - 2 Year - 02-SSC-6424",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-6424,486.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-0659,SonicWall 24X7 Support for NSv 200 Microsoft Azure - 1 Year - 02-SSC-0659,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates - For all software & firmware updates & upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Manufacturer Part #: 02-SSC-0659,476.21,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_39.jpg,Prodotto non disponibile
02-SSC-6745,SonicWall Essential Protection Service Suite for TZ270 - 1 Year - 02-SSC-6745,"Gateway Anti-Virus, Intrusion Prevention, Application Control | Content Filtering Service, Comprehensive Anti-Spam, Basic DNS Security | Capture ATP cloud-based sandbox filters for ransomware & encrypted malware | Includes 24x7 SonicWall support via phone, email, or web-based portal | Includes 1 Year SonicWall Essential Protection Service Suite | Manufacturer Part #: 02-SSC-6745",401.63,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
02-SSC-7233,SonicWall Threat Protection Service Suite for TZ270 - 1 Year - 02-SSC-7233,"Includes Gateway Anti-Virus, Intrusion Prevention, Application Control | Content Filtering Service to block illegal & unproductive sites | 24x7 SonicWall Support via phone, email, or web-based portal | Includes 1 Year SonicWall Advanced Protection Service Suite | Manufacturer Part #: 02-SSC-7233",373.28,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
02-SSC-6709,"SonicWall Gateway Anti-Malware, Intrusion Prevention, and Application Control for TZ270 - 1 Year - 02-SSC-6709",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Manufacturer Part #: 02-SSC-6709,160.65,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
02-SSC-6685,SonicWall Content Filtering Service for TZ270 - 1 Year - 02-SSC-6685,Granular content filtering | Dynamically updated rating architecture | Regulatory reporting & compliance | Easy-to-use Web-based management | Manufacturer Part #: 02-SSC-6685,212.63,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
02-SSC-6673,SonicWall Comprehensive Anti-Spam Service for TZ270 - 1 Year - 02-SSC-6673,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Manufacturer Part #: 02-SSC-6673,212.63,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product_70.jpg,Prodotto non disponibile
